property_values_Value in US Dollars,0.9962626870397844
Time Dif,0.27033310437675473
price,0.2008580755496001
Rent Percent,0.14471821364692383
property_values_m2,0.11834686780503434
Cellular Percent,0.10658301563070394
health_distance,0.08678184094446939
Commune,0.0705522782070398
public_wifi_distance,0.07042814547630538
Owner Percent,0.06312873641417216
Education Percent,0.04475449703890089
property_values_Value of m2 (US Dollars),0.04282390705275496
Distance in m,0.04123024212979476
property_values_distance,0.025896096730289475
transportation_distance,0.0
sports_distance,0.0
Uninhabited Percent,0.0
Regular Percent,0.0
Immigration Percent,0.0
Computer Percent,0.0
AREA,0.0
